sample_id,sample_role,condition,spectrum_file,relative_path,filter_label,filter_nm,bin_start_nm,bin_end_nm,bin_center_nm,mean_intensity_10nm,median_intensity_10nm,std_intensity_10nm,points_in_bin
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,600.0,610.0,605.02213,302.434783,296.96,25.851481,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,610.0,620.0,614.863458,317.12,317.12,24.654599,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,620.0,630.0,624.885125,305.881667,308.3,34.522588,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,630.0,640.0,634.876917,317.225417,313.34,48.748177,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,640.0,650.0,644.83875,298.320833,296.955,36.584318,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,650.0,660.0,654.97728,301.1912,304.52,28.709943,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,660.0,670.0,665.084458,309.452917,303.26,30.242485,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,670.0,680.0,674.95475,312.919583,312.08,36.842323,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,680.0,690.0,684.9992,303.5084,304.52,28.75807,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,690.0,700.0,695.012,312.394167,305.78,37.614351,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,700.0,710.0,704.99268,303.7104,294.43,37.049997,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,710.0,720.0,714.9415,314.074167,320.9,36.315441,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,720.0,730.0,724.85784,317.8256,314.6,42.575539,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,730.0,740.0,734.94336,313.5916,314.6,35.866599,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,740.0,750.0,744.99528,303.5092,304.52,34.977251,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,750.0,760.0,755.01288,315.6072,322.16,38.060035,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,760.0,770.0,764.99664,300.6848,294.43,47.070527,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,770.0,780.0,774.94604,308.8528,314.6,35.600684,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,780.0,790.0,784.86132,295.8464,296.96,16.521993,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,790.0,800.0,794.938962,311.885385,309.56,34.960379,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,800.0,810.0,804.98072,307.038,302.0,37.487993,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,810.0,820.0,814.986231,320.901154,328.46,27.320177,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,820.0,830.0,824.95548,306.1304,299.48,32.543767,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,830.0,840.0,834.888115,295.015769,302.0,41.519888,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,840.0,850.0,844.977846,311.109615,309.56,34.270453,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,850.0,860.0,855.029308,317.798846,320.9,34.437054,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,860.0,870.0,865.042308,297.052692,296.96,36.42985,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,870.0,880.0,875.016731,313.726923,313.34,36.898396,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,880.0,890.0,884.952385,303.354231,309.56,41.247316,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,890.0,900.0,895.039037,343.631481,296.96,179.688961,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,900.0,910.0,905.085308,314.793462,314.6,43.679839,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,910.0,920.0,915.090519,309.931481,304.52,34.537804,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,920.0,930.0,925.055154,286.582692,286.87,30.378958,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,930.0,940.0,934.97837,320.294815,309.56,52.315496,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,940.0,950.0,945.046519,297.236296,299.48,36.133206,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,950.0,960.0,955.071815,300.222963,296.96,28.630414,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,960.0,970.0,965.053815,300.782222,296.96,36.088788,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,970.0,980.0,974.992481,283.885926,276.79,38.757615,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,980.0,990.0,984.887556,302.650741,299.48,39.661691,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,990.0,1000.0,994.920964,307.577143,302.0,32.715348,28.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,1000.0,1010.0,1005.09,300.735714,313.34,38.176766,28.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,1010.0,1020.0,1015.031556,304.516296,309.56,22.555006,27.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,1020.0,1030.0,1024.926857,302.986429,309.56,29.574293,28.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,556.txt,in cutie\frunza sanatoasa dar galbena\spectru\556.txt,556,556,1030.0,1040.0,1032.275,301.22,286.87,33.343856,13.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,180.0,190.0,188.705167,-98.88,-104.76,18.21561,6.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,190.0,200.0,194.959762,44.431905,61.6,113.368499,21.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,200.0,210.0,204.905818,310.216818,308.61,38.993787,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,210.0,220.0,215.0625,278.366364,287.19,34.485536,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,220.0,230.0,224.968333,281.608571,278.37,24.278478,21.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,230.0,240.0,234.853682,285.354545,280.89,29.018452,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,240.0,250.0,244.948455,303.458182,296.01,65.094662,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,250.0,260.0,255.021727,296.582273,299.79,30.159707,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,260.0,270.0,265.073818,294.520909,292.23,32.023508,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,270.0,280.0,275.104455,290.853636,296.01,32.301268,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,280.0,290.0,285.113545,295.781364,309.87,36.815955,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,290.0,300.0,295.101045,301.739091,298.53,34.166344,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,300.0,310.0,305.066727,301.625,302.31,26.901626,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,310.0,320.0,315.010682,309.988636,308.61,37.530475,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,320.0,330.0,324.932818,312.967727,311.13,28.294697,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,330.0,340.0,334.832955,298.874545,298.53,33.965115,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,340.0,350.0,344.935087,312.559565,316.17,50.064196,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,350.0,360.0,355.014136,310.789545,312.39,36.291362,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,360.0,370.0,365.069739,314.422174,316.17,45.531535,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,370.0,380.0,375.102227,306.551364,302.31,34.690567,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,380.0,390.0,385.110913,319.462174,301.05,48.628925,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,390.0,400.0,395.096045,316.516818,313.65,38.379066,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,400.0,410.0,405.057435,313.654348,316.17,33.006565,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,410.0,420.0,414.995091,323.278182,316.17,55.173325,22.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,420.0,430.0,424.908696,311.9,313.65,33.128049,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,430.0,440.0,435.01787,293.927391,296.01,32.096448,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,440.0,450.0,445.101783,297.545217,296.01,33.021314,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,450.0,460.0,455.160348,314.311304,311.13,30.466775,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,460.0,470.0,465.193435,323.517391,323.74,36.631996,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,470.0,480.0,475.201,310.585652,306.09,28.574643,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,480.0,490.0,485.182913,294.037826,293.49,27.920307,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,490.0,500.0,495.139043,323.079565,321.22,29.936813,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,500.0,510.0,505.069348,327.133913,323.74,53.570424,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,510.0,520.0,514.973652,303.353478,301.05,37.622239,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,520.0,530.0,525.066167,328.6725,325.0,35.359213,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,530.0,540.0,535.131478,308.393913,311.13,34.909631,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,540.0,550.0,544.956,312.44913,301.05,31.541657,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,550.0,560.0,554.966667,317.750417,309.87,28.412474,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,560.0,570.0,564.949739,320.557826,318.7,32.341201,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,570.0,580.0,574.905,322.58125,321.22,36.980155,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,580.0,590.0,585.043208,324.260417,325.0,35.905207,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,590.0,600.0,595.152042,323.211667,322.48,25.601801,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,600.0,610.0,605.02213,322.751304,323.74,32.599672,23.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,610.0,620.0,614.863458,320.9,322.48,23.58185,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,620.0,630.0,624.885125,318.800417,323.74,35.842019,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,630.0,640.0,634.876917,330.77375,332.56,41.218101,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,640.0,650.0,644.83875,351.988333,353.98,28.152725,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,650.0,660.0,654.97728,357.0076,359.02,37.792859,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,660.0,670.0,665.084458,383.91625,380.45,27.594418,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,670.0,680.0,674.95475,368.79125,369.11,31.188852,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,680.0,690.0,684.9992,395.2212,386.75,34.101405,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,690.0,700.0,695.012,447.770833,453.55,28.758423,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,700.0,710.0,704.99268,338.7584,341.38,34.863684,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,710.0,720.0,714.9415,319.01,319.955,23.637797,24.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,720.0,730.0,724.85784,315.368,321.22,36.077249,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,730.0,740.0,734.94336,310.8304,308.61,41.283794,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,740.0,750.0,744.99528,315.6708,311.13,33.271618,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,750.0,760.0,755.01288,321.518,323.74,36.929824,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,760.0,770.0,764.99664,328.0724,328.78,33.518381,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,770.0,780.0,774.94604,307.5044,303.57,36.485842,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,780.0,790.0,784.86132,316.4776,321.22,35.376671,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,790.0,800.0,794.938962,317.821923,313.65,31.404048,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,800.0,810.0,804.98072,325.5516,331.3,28.512989,25.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,810.0,820.0,814.986231,324.996923,331.3,38.654271,26.0
in cutie\frunza sanatoasa dar galbena,leaf_sample,healthy_yellow,680.txt,in cutie\frunza sanatoasa dar galbena\spectru\680.txt,680,680,820.0,830.0,824.95548,320.51,313.65,38.324311,25.0
