relative_path,environment,sample_id,condition,role,filter_label,wavelength_nm,raw_intensity,reflectance
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,530.425,308.14,0.902039
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,533.849,348.47,0.515438
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,537.271,303.1,4.346207
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,540.689,265.29,1.292361
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,544.104,277.89,1.850782
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,547.516,328.31,0.705844
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,550.924,313.18,-2.633901
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,554.33,345.95,0.556077
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,557.732,293.02,1.282686
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,561.131,318.22,1.05603
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,564.527,305.62,0.963654
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,567.919,353.51,0.548713
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,571.309,320.74,0.990154
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,574.695,343.43,0.820053
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,578.077,333.35,0.670032
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,581.457,295.54,1.055941
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,584.833,310.66,0.948201
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,588.207,366.11,0.8119
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,591.576,338.39,0.745233
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,594.943,378.72,0.501312
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,598.306,310.66,1.318748
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,601.666,285.46,1.237512
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,605.023,308.14,1.277594
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,608.377,267.81,4.268267
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,611.727,328.31,0.691922
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,615.074,202.28,1.869479
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,618.417,323.26,1.528913
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,621.758,323.26,0.726657
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,625.095,303.1,0.92576
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,628.428,293.02,0.889713
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,631.759,320.74,1.057673
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,635.086,343.43,0.596106
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,638.41,338.39,0.985976
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,641.73,320.74,0.698188
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,645.047,353.51,0.559158
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,648.361,353.51,0.568675
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,651.672,335.87,1.072622
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,654.979,373.68,0.272421
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,658.282,348.47,0.771278
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,661.583,282.93,1.947657
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,664.88,315.7,0.914888
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,668.173,305.62,0.900186
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,671.464,371.15,0.581246
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,674.751,315.7,1.811699
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,678.034,277.89,1.440034
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,681.314,293.02,1.141684
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,684.591,293.02,1.700494
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,687.865,330.83,0.93982
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,691.135,338.39,0.665035
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,694.401,310.66,1.376462
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,697.664,285.46,2.49415
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,700.924,285.46,-4.986087
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,704.18,441.73,-0.02072
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,707.433,424.09,0.017213
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,710.683,456.85,0.178338
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,713.929,446.77,0.217702
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,717.172,434.17,-0.017827
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,720.411,479.54,0.238417
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,723.647,436.69,-0.004498
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,726.879,459.38,0.139265
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,730.108,562.72,0.393652
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,733.333,562.72,0.306591
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,736.555,466.94,0.314358
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,739.774,391.32,-0.072712
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,742.989,373.68,0.981946
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,746.201,386.28,0.294688
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,749.409,340.91,2.262431
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,752.613,335.87,0.380486
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,755.814,343.43,1.7443
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,759.012,318.22,2.558765
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,762.206,290.5,3.392527
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,765.397,280.41,1.513761
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,768.584,293.02,1.383709
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,771.767,305.62,0.117131
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,774.948,300.58,0.863986
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,778.124,358.55,0.181245
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,781.297,388.8,-0.207126
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,784.467,323.26,0.487116
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,787.633,295.54,3.999325
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,790.795,340.91,0.710794
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,793.954,272.85,0.942719
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,797.109,308.14,1.246531
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,800.261,298.06,0.720643
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,803.409,330.83,0.754262
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,806.554,247.65,5.017888
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,809.695,318.22,1.509878
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,812.833,345.95,0.691521
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,815.967,350.99,2.276855
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,819.097,295.54,0.646712
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,822.224,313.18,-0.892707
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,825.347,303.1,1.20132
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,828.467,298.06,1.098343
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,831.583,310.66,1.866479
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,834.695,330.83,3.99095
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,837.804,293.02,1.549614
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,840.909,388.8,-0.132802
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,844.011,315.7,1.781333
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,847.109,293.02,0.042697
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,850.203,320.74,0.19741
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,853.294,333.35,6.139831
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,856.381,250.17,1.275995
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,859.464,247.65,-1.946363
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,862.544,325.78,2.69475
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,865.62,300.58,0.654357
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,868.693,318.22,1.748717
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,871.762,293.02,15.463636
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,874.827,295.54,1.359322
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,877.888,358.55,-0.14115
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,880.946,293.02,0.784548
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,884.0,318.22,2.109059
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,887.051,345.95,0.444332
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,890.098,295.54,1.521234
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,893.141,1167.66,-1.257164
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,896.18,348.47,2.736637
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,899.216,298.06,0.259687
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,902.248,315.7,0.571573
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,905.276,350.99,4.004237
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,908.301,345.95,6.81903
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,911.321,285.46,-0.584165
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,914.339,318.22,1.333605
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,917.352,277.89,-145.71875
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,920.362,348.47,0.849696
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,923.368,270.33,-0.839734
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,926.37,287.98,0.155228
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,929.368,290.5,-0.057958
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,932.363,313.18,0.69651
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,935.354,310.66,1.27684
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,938.341,295.54,0.095672
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,941.324,265.29,-0.537344
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,944.304,237.56,-2.112696
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,947.28,318.22,-1.564138
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,950.252,335.87,1.052895
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,953.22,250.17,-5.559598
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,956.185,361.07,-1.146948
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,959.146,350.99,1.894766
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,962.102,345.95,7.15
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,965.056,260.25,-1.072755
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,968.005,303.1,1.43698
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,970.95,240.08,-0.800096
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,973.892,386.28,2.059155
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,976.83,373.68,-20.027542
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,979.764,335.87,1.62749
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,982.694,373.68,1.278469
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,985.621,340.91,2.736637
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,988.543,265.29,-0.497183
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,991.462,282.93,0.067778
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,994.377,363.59,1.360484
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,997.288,270.33,-13.428037
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1000.195,293.02,-0.29257
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1003.098,343.43,0.414987
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1005.998,333.35,-0.230208
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1008.893,293.02,-1.091171
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1011.785,275.37,4.002443
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1014.673,335.87,-21.099548
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1017.557,350.99,1.722492
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1020.437,272.85,5.388966
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1023.313,310.66,0.336717
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1026.185,315.7,-0.061523
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1029.053,290.5,0.766534
in cutie\Set frunze 2\sanatoasa\spectru\725.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,725,1031.918,308.14,1.044232
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,187.546,-76.72,2.481825
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,191.255,-117.05,-0.10138
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,194.961,36.71,-3.109565
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,198.664,122.41,-2.007414
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,202.364,296.33,-0.247551
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,206.062,331.61,30.218182
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,209.757,301.37,-0.202856
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,213.449,281.2,1.328846
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,217.138,256.0,-2.619105
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,220.825,283.72,1.339834
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,224.509,316.49,1.519953
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,228.19,228.27,1.09668
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,231.868,296.33,1.352285
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,235.544,288.76,0.450416
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,239.216,243.39,-1.289008
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,242.886,291.28,2.046854
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,246.553,258.52,-0.220071
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,250.218,346.74,5.899429
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,253.879,303.89,19.713198
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,257.538,298.85,1.242205
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,261.193,271.12,-0.13849
in cutie\Set frunze 2\sanatoasa\spectru\850.txt,in cutie,in cutie/Set frunze 2/sanatoasa,healthy,sample,850,264.846,311.45,-0.570287
